Anime_id,Title,Producer,Studio
7718,Denshinbashira Elemi no Koi,['Sovat Theater'],
7720,Ookiku Furikabutte: Natsu no Taikai-hen,"['Aniplex', 'Mainichi Broadcasting System', 'TBS', 'Kodansha', 'Movic', 'Rakuonsha']",['A-1 Pictures']
7721,Yans! Gans! Meat or Die,['Toho'],
7723,Hipira-kun,,['Sunrise']
7724,Shiki,"['Aniplex', 'Dentsu', 'Fuji TV', 'DAX Production', 'Shueisha']",['Daume']
7728,Hellsing: Psalm of the Darkness,['Pioneer LDC'],['Gonzo']
7729,Hokkyoku no Muushika Miishika,['Mushi Production'],
7730,Issho ni H Shiyo,['ChiChinoya'],
7739,11eyes: Momoiro Genmutan,['Marvelous'],['Doga Kobo']
7740,Queen's Blade: Gyokuza wo Tsugu Mono Specials,"['Genco', 'Media Factory', 'Hobby Japan']",['Arms']
7744,Fight Ippatsu! Juuden-chan!! Specials,,['Studio Hibari']
7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,['Shogakukan Productions'],['SynergySP']
7748,Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,,['ChuChu']
7750,DigiGirl Pop!: Strawberry & Pop Mix Flavor,"['GDH', 'HoriPro', 'Kids Station', 'Pioneer LDC']",['Creators Dot Com']
7751,Midnight Horror School,['Milky Cartoon'],
7752,Bao Lian Deng,['Shanghai Animation Film Studio'],
7762,"Yondemasu yo, Azazel-san.",,['Production I.G']
7768,Tantei Opera Milky Holmes,"['Sotsu', 'Lantis', 'Pony Canyon', 'Dwango', 'Bushiroad', 'Good Smile Company', 'Chrono Gear Creative']",['J.C.Staff']
7769,Ookami-san to Shichinin no Nakama-tachi,"['Genco', 'Marvelous', 'Media Factory', 'AT-X', 'Magic Capsule', 'flying DOG']",['J.C.Staff']
7770,Yutori-chan,['BIGLOBE'],['Actas']
7771,Chiisana Jumbo,['Sanrio'],
7774,"Shin Koihime†Musou: Gunyuu, Minami no Shima de Bakansu wo Suru no Koto - Ato, Porori mo Aru yo!",['Marvelous'],['Doga Kobo']
7779,Andersen Monogatari (TV),"['Mushi Production', 'Fuji TV']",
7782,Kämpfer Picture Drama,,['Nomad']
7785,Yojouhan Shinwa Taikei,"['Dentsu', 'Kadokawa Shoten', 'Fuji TV', 'Toho', 'Asmik Ace Entertainment', 'Tohokushinsha Film Corporation', 'Sony Music Entertainment', 'Fuji Pacific Music Publishing']",['Madhouse']
7786,Arabian Nights: Sindbad no Bouken,,['Toei Animation']
7791,K-On!!,"['Pony Canyon', 'TBS', 'Movic', 'Rakuonsha', 'Animation Do']",['Kyoto Animation']
7793,Ring ni Kakero 1: Kage Dou-hen,,['Toei Animation']
7803,Challenge Ichinensei de Kakkoii Ichinensei ni Henshin!,,
7805,Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,,['Silver Link.']
7807,Mahou Shoujo Lalabel: Umi ga Yobu Natsuyasumi,,['Toei Animation']
7808,Zukkoke Knight: Don De La Mancha,"['Ashi Production', 'Kokusai Eigasha']",
7809,3-tsu no Kumo,,
7810,Yami wo Mitsumeru Hane,,
7811,Yoru no Okite,,
7816,Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,,['Toei Animation']
7817,B-gata H-kei,"['Dentsu', 'AT-X', 'DAX Production', 'Happinet Pictures', 'BIGLOBE', 'Shueisha', 'AG-ONE', 'RAY']","['Hal Film Maker', 'TYO Animations']"
7818,Yousei Ou,['Kadokawa Shoten'],['Madhouse']
7844,The Place Where We Were,,
7845,Seton Doubutsuki,,
7856,Kage no Kodomo,,
7861,Versailles no Bara to Onna-tachi,['Tokyo Movie Shinsha'],
7862,Transformers: Robot Masters,['Takara'],
7867,Gon,['Kodansha'],['Daewon Media']
7870,Baka to Test to Shoukanjuu Specials,,['Silver Link.']
7875,Kanokon: Manatsu no Dai Shanikusai Specials,,['Xebec']
7876,Oz no Mahoutsukai,['Toho'],['Topcraft']
7877,"Momoko, Kaeru no Uta ga Kikoeru yo.",['Magic Bus'],
7882,Ramen Tenshi Pretty Menma,,['Arms']
7897,Issho ni Sleeping: Sleeping with Hinako,['Primastea'],['Studio Hibari']
7900,Super Child,['UM Productions'],
7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,['Studio Moriken'],['Bones']
7908,Love² Police,,
7914,Kyuukyoku no Chef wa Oishinbo Papa,,
7915,Otaku no Seiza,['KSS'],"['Bee Media', '81 Produce']"
7939,Animation!,,
7953,Defend Love,,"['Sunrise', 'Telecom Animation Film']"
7955,The Marshmallow Times,['Studio Comet'],
7956,Cybot Robocchi,['Knack Productions'],
7960,Pachislo Kizoku Gin,"['Fuji TV', 'Yomiuri Advertising']",['Actas']
7967,Hiroshima ni Ichiban Densha ga Hashitta,['NHK'],['Madhouse']
7969,Rin x Sen: Hakudaku Onna Kyoushi to Yaroudomo,,['Suzuki Mirano']
7972,"Chi's Sweet Home: Chi to Kocchi, Deau.",,['Madhouse']
7980,Shin Obake no Q-tarou,,
7981,Obake no Q-tarou (1985),,
7982,Tetsuro no Kanata,['Directions'],
7985,Taiyou no Hou: El Cantare e no Michi,,
8011,Time Bokan Series: Gyakuten Ippatsuman,,['Tatsunoko Production']
8022,Tegamibachi Gakuen,,['Studio Pierrot']
8023,Toaru Kagaku no Railgun: Motto Marutto Railgun,,['J.C.Staff']
8025,Chi-Sui Maru,,
8026,Super Street Fighter IV,,['Gonzo']
8039,Oppai no Ouja 48,"['Milky Animation Label', 'OLE-M']",['T-Rex']
8041,Sennin Buraku,,['Eiken']
8062,Mai-HiME: Kuro no Mai/Saigo no Bansan,,['Sunrise']
8068,Kuroshitsuji Picture Drama,,['A-1 Pictures']
8078,Kure-nai OVA,['Shueisha'],['Brain&#039;s Base']
8092,Bakumatsu no Spasibo,['Magic Bus'],
8123,Cooking Papa,['Asahi Broadcasting'],['Eiken']
8129,Kuragehime,"['Fuji TV', 'Asmik Ace Entertainment', 'Sony Music Entertainment', 'Sakura Create', 'Fuji Pacific Music Publishing']",['Brain&#039;s Base']
8133,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,['Asahi Broadcasting'],['Toei Animation']
8152,Gegege no Kitarou (1985 Movie),,['Toei Animation']
8178,Fujoshi no Hinkaku,['Panda Factory'],
8195,Guru Guru Town Hanamaru-kun,,['Studio Pierrot']
8206,Hime Chen! Otogi Chikku Idol Lilpri,"['TV Tokyo', 'Shogakukan Productions', 'Half H.P Studio']",['TMS Entertainment']
8213,Hoka Hoka Kazoku,,['Eiken']
8215,Genji Tsuushin Agedama,['Nihon Ad Systems'],['Studio Gallop']
8227,Akuma-kun: Youkoso Akuma Land e!!,,['Toei Animation']
8228,Jigoku Sensei Nube: Gozen 0 Ji Nube Shisu!,,['Toei Animation']
8229,"on-chan, Yume Power Daibouken!",,['Nippon Animation']
8230,True Tears Epilogue,"['Bandai Visual', 'Lantis']",['P.A. Works']
8235,Muumin (1972),,['Mushi Production']
8239,Anime Yasei no Sakebi,['Wako Productions'],
8243,Mizuki Shigeru no Toono Monogatari,['Shogakukan Productions'],['Toei Animation']
8244,Keshikasu-kun,,['Shogakukan Music &amp; Digital Entertainment']
8245,Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,,['SynergySP']
8248,Soukou Kihei Votoms: Case;Irvine,,['Sunrise']
8249,Votoms Finder,,['Sunrise']
8250,Soukou Kihei Votoms: Koei Futatabi,,['Sunrise']
8258,Damen's Walker,,['Kachidoki Studio']
8275,Kanin Tokkyuu Michishio,['Y.O.U.C'],
8285,Ai no Senshi Rainbowman,['Tsuchida Productions'],
8287,SD Gundam Sangokuden Brave Battle Warriors,"['Sotsu', 'TV Tokyo Music']",['Sunrise']
8289,Toumei Ningen R,['Y.O.U.C'],
8291,Ojousama wa H ga Osuki: The Animation,"['Pink Pineapple', 'T-Rex']",
8293,Gakuen Saimin Reido,['Milky Animation Label'],
8297,Planzet,"['Media Factory', 'CoMix Wave Films']",
8302,Ladies versus Butlers! Specials,,['Xebec']
8304,Koutetsu Sangokushi Special,"['Picture Magic', 'Nihon Ad Systems']",
8311,Tegamibachi Reverse,['TV Tokyo'],['Studio Pierrot']
8312,Piece,,['Studio Ghibli']
8314,Tentai Senshi Sunred: Short Corner,,['AIC A.S.T.A.']
8316,Kawasaki Frontale x Tentai Senshi Sunred,,['AIC A.S.T.A.']
8317,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,,['Shaft']
8324,Pelican Road Club Caroucha,,['Studio World']
8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,"['Shogakukan Productions', 'Tokyo Movie Shinsha']",
8332,Kudan,,
8333,Kodomo no Keijijougaku,"['Yamamura Animation, Inc.']",
8336,Hanakappa,"['Group TAC', 'TOHO animation']","['Xebec', 'OLM']"
8337,Shoka,,['Production I.G']
8339,Kachou no Koi,['DAX Production'],['Panda Factory']
8345,Ukkari Pénélope,['NHK'],['Nippon Animation']
8346,Ukkari Pénélope OVA,['NHK'],['Nippon Animation']
8348,Tengen Toppa Gurren Lagann: Parallel Works 2,,['Gainax']
8355,Himitsukessha Taka no Tsume The Movie 1: Soutou wa Nido Shinu,,['DLE']
8356,Himitsukessha Taka no Tsume The Movie II: Watashi wo Aishita Kuro Oolong-Cha,,['DLE']
8357,Himitsukessha Taka no Tsume The Movie 3: http://takanotsume.jp wa Eien ni,,['DLE']
8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,"['TV Asahi', 'Asatsu DK']",['Shin-Ei Animation']
8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,['TV Asahi'],
8360,Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,['TV Asahi'],
8361,Crayon Shin-chan Movie 07: Bakuhatsu! Onsen Wakuwaku Daikessen,"['TV Asahi', 'Asatsu DK']",['Shin-Ei Animation']
8362,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,"['TV Asahi', 'Asatsu DK']",['Shin-Ei Animation']
8363,Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,['TV Asahi'],
8365,Crayon Shin-chan Movie 13: Densetsu wo Yobu Buriburi 3 Pun Dai Shingeki,['TV Asahi'],
8366,Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!,['TV Asahi'],
8367,Crayon Shin-chan Movie 16: Chou Arashi wo Yobu Kinpoko no Yuusha,"['TV Asahi', 'Futabasha']",['Shin-Ei Animation']
8368,Crayon Shin-chan Movie 17: Otakebe! Kasukabe Yasei Oukoku,"['TV Asahi', 'Futabasha']",
8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,['TV Asahi'],['Shin-Ei Animation']
8372,Makoto-chan,['Tokyo Movie Shinsha'],
8373,Shin Mitsubachi Maya no Bouken,,['Nippon Animation']
8375,Chogattai Majutsu Robot Ginguiser,,['Nippon Animation']
8394,Cyborg 009 (TV),,['Toei Animation']
8403,Bonobono: Kumomo no Ki no Koto,['Amuse Pictures'],
8407,Sora no Otoshimono: Forte,"['Kadokawa Shoten', 'Kadokawa Pictures Japan', 'KlockWorx', 'NTT Docomo']",['AIC A.S.T.A.']
8408,Durarara!! Specials,['Aniplex'],['Brain&#039;s Base']
8409,Marie & Gali ver. 2.0,['NHK'],['Toei Animation']
8410,Metal Fight Beyblade: Baku,,"['Tatsunoko Production', 'SynergySP']"
8415,Oi! Ryouma,,
8416,Bonobono,['Group TAC'],
8417,Bonobono (TV) Specials,['Group TAC'],
8422,Vampire Knight: Gekiai no Portrait,['Nihon Ad Systems'],['Studio Deen']
8423,Ookiku Furikabutte: Natsu no Scorebook,,['A-1 Pictures']
8424,MM!,"['Lantis', 'Media Factory', 'AT-X']",['Xebec']
8425,Gosick,"['TV Tokyo', 'Kadokawa Shoten', 'KlockWorx', 'Memory-Tech', 'NTT Docomo']",['Bones']
8426,Hourou Musuko,"['Aniplex', 'AIC', 'Dentsu', 'Fuji TV', 'Magic Capsule', 'Enterbrain', 'Fuji Pacific Music Publishing']",['AIC Classic']
8431,Mahou no Star Magical Emi: Kumo Hikaru,['Ajia-Do'],
8436,Animentary: Ketsudan,,['Tatsunoko Production']
8438,Pokemon Ranger: Hikari no Kiseki,['TV Tokyo'],['OLM']
8440,Black Lagoon Omake,['Geneon Universal Entertainment'],['Madhouse']
8442,Maze☆Bakunetsu Jikuu: Tenpen Kyoui no Giant,,['J.C.Staff']
8443,Mahou no Star Magical Emi: Semishigure,,['Studio Pierrot']
8446,SAI: Part 1 / Revolving... to the Core,,
8449,Togainu no Chi,"['Aniplex', 'Picture Magic', 'Lantis', 'Mainichi Broadcasting System', 'Movic', 'Nitroplus']",['A-1 Pictures']
8450,Guskou Budori no Denki,['Bandai Visual'],['Animaruya']
8451,Donguri to Yamaneko,,['Madhouse']
8456,Queen's Blade: Utsukushiki Toushi-tachi,"['Genco', 'Media Factory', 'AT-X', 'Hobby Japan']",['Arms']
8457,Yozakura Quartet: Hoshi no Umi,"['KMMJ Studios', 'Purple Cow Studio Japan']",['Tatsunoko Production']
8464,Pants no Ana: Mambo de Ganbo!,['AIC'],
8465,Ichiban Ushiro no Daimaou Specials,"['Marvelous', 'Hobby Japan']",['Artland']
8471,Naoko no Tropic Angel: Hyouryuu,,
8475,Asura,"['Production I.G', 'Bandai Visual', 'Sotsu', 'Kinoshita Koumuten', 'Fields']",['Toei Animation']
8476,Otome Youkai Zakuro,['Aniplex'],['J.C.Staff']
8478,Doubutsu Kankyou Kaigi,['NHK'],['Studio Deen']
8481,"""Bungaku Shoujo"" Memoire","['Lantis', 'Pony Canyon', 'Enterbrain', 'Kadokawa Contents Gate', 'T.O Entertainment']",['Production I.G']
8487,Onigamiden,"['Sony Music Entertainment', 'Atelier Musa']",['Studio Pierrot']
8490,Digimon Adventure 3D: Digimon Grand Prix!,,['Toei Animation']
8491,Digimon Savers 3D: Digital World Kiki Ippatsu!,,['Toei Animation']
8492,Kikansha Yaemon,,['Toei Animation']
8493,Gegege no Kitarou: Kitarou no Yuurei Densha,,['Toei Animation']
8494,Kikansha Yaemon: D51 no Daibouken,,['Toei Animation']
8495,Mahoutsukai Haley no Speed Story,,['Nippon Animation']
8496,Neko Neko Fantasia,['AIC'],['Animate Film']
8500,Haguregumo,,"['Madhouse', 'Toei Animation']"
8501,Chibikko Kaijuu Yadamon,['P Productions'],
8503,Fushigi Mahou Fun Fun Pharmacy,,['Toei Animation']
8507,Ikkitousen: Xtreme Xecutor Specials,['Genco'],"['Arms', 'TNK']"
8514,Break Blade 2: Ketsubetsu no Michi,"['KlockWorx', 'Flex Comix', 'Fields']","['Production I.G', 'Xebec']"
8516,Baka to Test to Shoukanjuu Ni!,"['Lantis', 'Media Factory', 'Enterbrain', 'Cospa', 'Kadokawa Contents Gate', 'TV Tokyo Music', 'PRA', 'T.O Entertainment', 'Hakuhodo DY Media Partners']",['Silver Link.']
8518,Mai-Otome Special: Otome no Inori,,['Sunrise']
8520,Biriken,,['Shin-Ei Animation']
8521,Biriken Nandemo Shoukai,,['Shin-Ei Animation']
8522,Midoriyama Koukou Koushien-hen (Movie),['Animaruya'],
8523,Sukeban Shoukai Cutie Lemon,,
8524,The Kabocha Wine: Nita no Aijou Monogatari,,['Toei Animation']
8525,Kami nomi zo Shiru Sekai,"['TV Tokyo', 'Geneon Universal Entertainment']",['Manglobe']
8526,Honey Tokyo,,['Studio 4°C']
8532,"Katekyo Hitman Reborn! Vongola Family Soutoujou! Vongola Shiki Shuugakuryokou, Kuru!!",,['Artland']
8533,Hana no Kage,,
8536,Fortune Arterial: Akai Yakusoku,"['NTT Docomo', 'AMG MUSIC']","['feel.', 'Zexcs']"
8538,Gokujou!! Mecha Mote Iinchou Second Collection,"['TV Tokyo', 'Shogakukan Productions']",['SynergySP']
8539,Toilet no Hanako-san,,['Studio Pierrot']
8542,Shin Ace wo Nerae!,['Tokyo Movie Shinsha'],
8546,"Dr. Slump Movie 02: ""Hoyoyo!"" Uchuu Daibouken",,['Toei Animation']
8547,Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis,,['Toei Animation']
8548,Dr. Slump Movie 08: Arale-chan Hoyoyo!! Tasuketa Same ni Tsurerarete...,['Studio Core'],['Toei Animation']
8550,Dr. Slump Movie 10: Arale no Bikkuriman,,['Toei Animation']
8551,Dr. Slump Movie 11: Dr. Mashirito & Abale-chan,,['Toei Animation']
8553,Time Bokan Series: Time Patroltai Otasukeman,['Fuji TV'],['Tatsunoko Production']
8554,Hashire Melos (1981),['Visual 80'],['Toei Animation']
8557,Shinryaku! Ika Musume,"['TV Tokyo', 'Lantis', 'Pony Canyon', 'Studio Jack']",['Diomedea']
8560,"Kyou, Koi wo Hajimemasu",,['J.C.Staff']
8561,Saint Elmo: Hikari no Raihousha,,['Toei Animation']
8563,Chikyuu Monogatari Telepath 2500,,['Tatsunoko Production']
8567,Rusuban,,
8574,Aoi Taiken,,
8577,Aki-Sora: Yume no Naka,"['Frontier Works', 'Akita Shoten']",['Hoods Entertainment']
8584,Future War 198X-nen,,"['Toei Animation', 'Studio World']"
8595,Kotencotenco,"['TV Tokyo', 'Nihon Ad Systems', 'I-move']",
8598,Yuki,['Nikkatsu'],['Mushi Production']
8599,Mayoi Neko Overrun! Specials,['AIC'],
8603,Tegami: Haikei Juugo no Kimi e,,
8604,Oshiri Kajiri Mushi,,
8609,Detective Conan OVA 10: Kid in Trap Island,,['TMS Entertainment']
8619,Ladies versus Butlers! Tokuten Disc Music Clip,,['Xebec']
8624,Digimon Xros Wars,['TV Asahi'],['Toei Animation']
8626,Good Morning,,['OLM']
8628,Chains & Rings,,['Production I.G']
8630,Hidan no Aria,"['TBS', 'Magic Capsule', 'flying DOG']",['J.C.Staff']
8631,YanYan Machiko,,['Kanaban Graphics']
8632,Chuuzumou,,['Studio Ghibli']
8634,Koisuru Boukun,['On-Lead'],['PrimeTime']
8634,Koisuru Boukun,['On-Lead'],['PrimeTime']
8635,Shin Koihime†Musou: Live Revolution,['Marvelous'],['Doga Kobo']
8644,Sylvanian Families,"['Shogakukan Productions', 'Epoch']",
8645,Kitte no Nai Okurimono,['NHK'],
8646,44-hiki no Neko,['NHK'],
8647,Self-Portrait,,
8648,Break Blade Picture Drama,,"['Production I.G', 'Xebec']"
8651,Newmanoid Cam: Cam Castin,['Pixy'],
8652,Arbeit Shiyo!!,"['ChiChinoya', 'Studio Ten Carat']",
8653,Mahou Shoujo Isuka,['Pixy'],
8654,I☆Can,,['PoRO']
8655,Bijukubo,['Digital Works'],['Y.O.U.C']
8659,I'm Here with You,['NHK'],
8660,Minarai Chameleon,['NHK'],
8661,Chimuchimucheri ChimChimCheree,['NHK'],
8663,Yokoo's 3 Animation Films,,
8664,"Slime Boukenki: Umi da, Yeah!",['Shueisha'],['Production I.G']
8666,Mazinkaiser SKL,"['Showgate', 'Dynamic Planning']",['Actas']
8667,Koi Hanabi,['NHK'],
8668,Seikon no Qwaser Picture Drama,['Hoods Entertainment'],['TAKI Corporation']
8669,Anokoro no Namida wa,['NHK'],
8670,Pozzie,"['NHK', 'Misseri Studio']",
8671,Raja Maharaja,['NHK'],
8675,Seitokai Yakuindomo,"['Starchild Records', 'Dream Force']",['GoHands']
8677,Sangokushi (1985),,['Shin-Ei Animation']
8678,Sangokushi II: Amakakeru Otoko-tachi,,['Shin-Ei Animation']
8679,Saboten ga Nikui,['NHK'],
8680,Fuyu no Yoru no Ohanashi,['NHK'],
8681,Kitakaze Kozou no Kantarou,['NHK'],
8682,Television,['Space Neko'],
8685,Ryuuichi Manga Gekijou Onbu Obake,['YTV'],['Eiken']
8687,Doraemon (2005),['TV Asahi'],"['Studio Pierrot', 'Shin-Ei Animation']"
8689,Born by Myself,['The Village of Marchen'],
8696,Shiroi Michi,['NHK'],
8697,Mizutori,['NHK'],
8701,Apartment!,['Space Neko'],
8704,Uchuu Hikoushi no Uta,['NHK'],
8705,Phantom: Requiem for the Phantom Picture Drama,"['Bee Train', 'Genco']",
8706,SOS TV Walpurgis Night Fever,"['Lantis', 'Barnum Studio']",
8709,Pokemon: Pikachu Koori no Daibouken,,['OLM']
8710,SOS TV Walpurgis Night Fever Episode 0,"['Lantis', 'Barnum Studio']",
8713,Akai Ito,,
8716,Arigatou Thank You,['NHK'],
8717,Kumo ga Haretara,['NHK'],
8718,Itsumademo Tabibito,['NHK'],
8719,Donna Donna,['NHK'],
8722,Ten no Kawa,['NHK'],
8723,Anime Rakugo Kan,['Ajia-Do'],
8724,Nobiro Nobiro Daisuki na Ki,['NHK'],
8726,Soredemo Machi wa Mawatteiru,"['Pony Canyon', 'TBS', 'Movic', 'Magic Bus', 'Studio Pastoral', 'flying DOG', 'Memory-Tech']",['Shaft']
8728,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama,,['Sunrise']
8729,Omoide no Album,['NHK'],
8730,Metropolitan Museum,['NHK'],
8731,Akai Boushi,['NHK'],
8732,Yuuki Hitotsu wo Tomo ni Shite,['NHK'],
8733,Tousan no Tsukutta Uta,['NHK'],
8740,One Piece Film: Strong World Episode 0,,['Toei Animation']
8743,Memory (ONA),,
8745,Seikima II Humane Society: Jinrui Ai ni Michita Shakai,"['Movic', 'Sony Music Entertainment']","['Production I.G', 'Animate Film']"
8749,Forestry,,
8751,Kaijuu no Ballad,['NHK'],
8752,Message Song,['NHK'],
8753,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,,
8754,Tales of the Abyss Special Fan Disc,,['Sunrise']
8756,Bishoujo Senshi Sailor Moon Memorial,,['Toei Animation']
8764,Hajime Ningen Gon,,['Studio Pierrot']
8765,Futarigurashi,['TBS'],"['Studio Bogey', 'Public &amp; Basic']"
8768,Hiyokoi,['Shueisha'],['Production I.G']
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,"['Aniplex', 'Movic', 'ASCII Media Works', 'Jumondo']",['AIC Build']
8772,Happy Weekend,['NHK'],
8774,3-tsu no Hanashi,['NHK'],
8777,Nobara no Julie,['DAX Production'],
8782,Hiyoko Gumo,['NHK'],
8783,Nezha Nao Hai,,
8786,Inakappe Taishou,,['Tatsunoko Production']
8792,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!,,['Rising Force']
8795,Panty & Stocking with Garterbelt,"['Kadokawa Shoten', 'Half H.P Studio', 'AT-X', 'Kadokawa Pictures Japan', 'KlockWorx', 'flying DOG', 'Kadokawa Contents Gate']",['Gainax']
8799,Okawari-Boy Starzan-S,,['Tatsunoko Production']
8800,Senkou no Night Raid Specials,['Aniplex'],['A-1 Pictures']
8812,Alice SOS,['NHK'],['J.C.Staff']
8815,Domo TV,['NHK'],['dwarf']
8829,Shounen Ashibe (TV),['TBS'],['Life Work']
8840,Senkou no Night Raid: Yogen,['Aniplex'],['A-1 Pictures']
8841,Kore wa Zombie Desu ka?,"['Kadokawa Shoten', 'AT-X', 'Kadokawa Pictures Japan', 'KlockWorx', 'flying DOG']",['Studio Deen']
8848,"Oishinbo: Kyuukyoku tai Shikou, Chouju Ryouri Taiketsu!!",['Nippon Television Network'],['Shin-Ei Animation']
8853,Chouriki Robo Galatt,,['Sunrise']
8855,Eiyuu Gaiden Mozaicka,['Starchild Records'],['Studio Deen']
8857,Nichijou: Nichijou no 0-wa,['Animation Do'],['Kyoto Animation']
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.","['Starchild Records', 'Studio Mausu', 'GANSIS', 'PRA']",['feel.']
8862,Ganbare Goemon: Jigen Jou no Akumu,['AIC'],
8879,Dolphin Ouji,['Fuji TV'],
8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,"['Bandai Visual', 'Bandai', 'Bandai Namco Entertainment', 'Hakuhodo DY Media Partners']",['Sunrise']
8889,Majo demo Steady,,['Tokyo Media Connections']
8890,Nippon-ichi no Otoko no Tamashii,,['Studio Deen']
8891,Nippon-ichi no Otoko no Tamashii 2,,['Studio Deen']
8894,Yume-iro Pâtissière: Mune Kyun Tropical Island!,['Shueisha'],['Studio Pierrot']
8896,Natsufuku no Shoujo-tachi,['NHK'],['Madhouse']
8897,Ganbare! Marine Kid,"['TBS', 'Tele-Cartoon Japan']",
8898,Circuit Angel: Ketsui no Starting Grid,,['Studio Unicorn']
8899,Kaitei Shounen Marine,['Tele-Cartoon Japan'],
8900,Saru Getchu: On Air 2nd,,['Xebec']
8908,Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson,,['ufotable']
8909,Tales of Symphonia The Animation: Tethe'alla-hen Specials,,['ufotable']
8915,Dantalian no Shoka,"['TV Tokyo', 'Kadokawa Shoten', 'Kadokawa Pictures Japan', 'KlockWorx', 'NTT Docomo', 'Dwango']",['Gainax']
8917,Mouretsu Pirates,"['Starchild Records', 'Magic Capsule']",['Satelight']
8918,Princess Lover! OVA,"['Hoods Entertainment', 'L.']",
8919,Licca-chan no Nichiyoubi,['Takara'],
8920,Inuki Kanako Zekkyou Collection: Gakkou ga Kowai!,"['Kadokawa Shoten', 'Toei Video']",['Toei Animation']
8928,Visions of Frank: Short Films by Japan's Most Audacious Animators,,
8934,Star Driver: Kagayaki no Takuto,"['Aniplex', 'Dentsu', 'Square Enix', 'Mainichi Broadcasting System', 'Bandai Namco Entertainment']",['Bones']
8935,Nekketsu Uchuujin,,
8936,Melody,,
8937,Toaru Majutsu no Index II,"['Geneon Universal Entertainment', 'Square Enix', 'AT-X', 'ASCII Media Works', 'Delfi Sound']",['J.C.Staff']
8939,Bohemian Rhapsody,['Think Corporation'],
8950,Akage no Anne: Green Gables e no Michi,,['Nippon Animation']
8952,Nougyou Musume!,,['Toei Animation']
8957,Susume! Gachimuchi Sankyoudai,,['TMS Entertainment']
8958,Potecco Babies,,['Shin-Ei Animation']
8960,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,,['DLE']
8961,Tono to Issho: Ippunkan Gekijou,['Frontier Works'],['Gathering']
8968,Shogi Hour,['Space Neko'],
8972,Mahou no Princess Minky Momo vs. Mahou no Tenshi Creamy Mami,,['Studio Pierrot']
8985,Yojouhan Shinwa Taikei Specials,,['Madhouse']
8986,Supernatural The Animation,,['Madhouse']
